"Date (UTC)","Request ID","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Client credential type","Application","Application ID ","Resource","Resource ID ","Resource tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","Multifactor authentication result","Multifactor authentication auth method","Multifactor authentication auth detail","Authentication requirement","Sign-in identifier","IP address (seen by resource)","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access"
"YYYY-MM-DD2T03:30:54Z","8307f7a0-e1ba-4c30-9547-8a2b27d70100","ad237dea-d7e3-47bc-8bf2-b3dcfe66a1cb","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","oPcHg7rhMEyVR4orJ9cBAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","110","Not Applied"
"YYYY-MM-DD2T03:30:50Z","b17ba4be-d486-4e5e-9756-643460cd9700","c6db3917-9d1e-43db-bab3-c80c12796174","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","vqR7sYbUXk6XVmQ0YM2XAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","146","Not Applied"
"YYYY-MM-DD2T03:00:59Z","f650d36b-cee1-4b01-b077-ca9bd5bd7b00","8addecf8-e8ad-481d-8ea2-9f92da4d5139","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","a9NQ9uHOAUuwd8qb1b17AA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","178","Not Applied"
"YYYY-MM-DD2T03:00:53Z","8503b052-9761-43ef-a2db-e77195ea7b00","3040176e-d773-4fde-9034-7e322bf72e4d","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","UrADhWGX70Oi2-dxlep7AA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","90","Not Applied"
"YYYY-MM-DD2T02:30:58Z","bf8e9bae-3257-4d9a-bf2a-fb2539899d00","7600f813-c369-4877-ba80-641433b5f321","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","rpuOv1cymk2_KvslOYmdAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","154","Not Applied"
"YYYY-MM-DD2T02:30:53Z","8a628cb5-fe46-4a8a-a939-0ae4114b8c00","7d698ef9-1877-4222-9859-af5aa5de3186","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","tYxiikb-ikqpOQrkEUuMAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","142","Not Applied"
"YYYY-MM-DD2T02:30:48Z","6714c294-4413-472d-b292-0f51b5aba300","8321ff12-c737-43e7-a426-7fabfab5f962","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","lMIUZxNELUeykg9RtaujAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","103","Not Applied"
"YYYY-MM-DD2T02:00:57Z","c2d62318-75c2-4eb4-8a66-6dc839ce8e00","3a70d821-6d9b-4b68-99ee-50fceac3b2b8","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","GCPWwsJ1tE6KZm3IOc6OAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","137","Not Applied"
"YYYY-MM-DD2T02:00:51Z","17116c70-fd8b-4504-8825-52b7f9b80600","7a36e955-5a23-4a85-a89b-923ca8c7282b","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","cGwRF4v9BEWIJVK3-bgGAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","125","Not Applied"
"YYYY-MM-DD2T01:30:55Z","f79fa1b5-abd8-4261-9acc-56f65df56a00","758d3eca-8dcd-4ad2-8317-c43a2a3d9c87","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","taGf99irYUKazFb2XfVqAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","111","Not Applied"
"YYYY-MM-DD2T01:30:50Z","3066be89-0d5c-4447-aa39-03a64637f700","40266d0b-49a0-4277-aaa0-5b72da612b7b","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","ib5mMFwNR0SqOQOmRjf3AA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","149","Not Applied"
"YYYY-MM-DD2T01:30:46Z","2a9ed803-7312-4b9f-9a0c-11b77e248100","8d14e48f-6da6-4433-b63e-0d37c2bb4aed","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","A9ieKhJzn0uaDBG3fiSBAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","115","Not Applied"
"YYYY-MM-DD2T01:00:55Z","1114ab36-aa34-4b4f-94c4-694a2b438700","6572a8c0-d6c8-45e2-9c95-1ef95a864aa9","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","NqsUETSqT0uUxGlKK0OHAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","115","Not Applied"
"YYYY-MM-DD2T01:00:49Z","6c1e9059-b75e-4be0-9e15-89a7e3928b00","f94b4577-01b0-471e-a056-394aaa97fbc6","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","WZAebF634EueFYmn45KLAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","138","Not Applied"
"YYYY-MM-DD2T00:30:55Z","48135bde-7f17-4e6e-801b-a4126bc75b00","0e56ca83-8b94-4b99-8991-5d6fb871ef57","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","3lsTSBd_bk6AG6QSa8dbAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","153","Not Applied"
"YYYY-MM-DD2T00:30:49Z","9bc9297b-5283-42b7-acf0-6fa0800c9b00","52a34d9e-c29a-4682-bdaa-2b7a84c4bce1","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","eynJm4NSt0Ks8G-ggAybAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","113","Not Applied"
"YYYY-MM-DD2T00:30:45Z","a2ea4320-73ad-4adc-8038-0bc713367e00","9c1ec444-cc1b-422e-80e3-c259b6cf7351","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","IEPqoq1z3EqAOAvHEzZ-AA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","191","Not Applied"
"YYYY-MM-DD2T00:00:53Z","1aeeac4a-44f4-45c1-859e-00b23d5d7e00","4b7167f4-5fd1-447c-a517-d79571a7ab00","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","SqzuGvREwUWFngCyPV1-AA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","146","Not Applied"
"YYYY-MM-DD2T00:00:48Z","95d5a46a-1649-4e6e-ae47-e05f15b34700","a70c49d8-022c-41c7-a7d7-8ec6e67b4388","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","aqTVlUkWbk6uR-BfFbNHAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","143","Not Applied"
"YYYY-MM-DD1T23:30:54Z","e1339c63-40b9-408a-8c0d-24d64aeb9000","e06407f2-e0bf-4cf7-a261-942c2fb4f92e","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","Y5wz4blAikCMDSTWSuuQAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","168","Not Applied"
"YYYY-MM-DD1T23:30:48Z","65d50aa5-ea0c-4825-bf74-f7967a460e00","1fd0ef95-781b-48d8-95ff-fe2f0bcd0e15","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","pQrVZQzqJUi_dPeWekYOAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","148","Not Applied"
"YYYY-MM-DD1T23:30:43Z","e1c85ffb-cd21-497b-9eb9-9aa9c5809400","5eac8c6b-1187-4a5f-9e69-1ba29f69b3b4","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","'-1_I4SHNe0meuZqpxYCUAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","161","Not Applied"
"YYYY-MM-DD1T23:00:51Z","50d0916f-de34-44fa-bf27-140732326d00","ebe975f1-608d-4707-9fca-59a67e29aa79","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","b5HQUDTe-kS_JxQHMjJtAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","97","Not Applied"
"YYYY-MM-DD1T23:00:46Z","9757539c-0979-4933-a69c-c555d8df8b00","44a3022c-97af-4710-b7ee-7fe269da14f1","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","nFNXl3kJM0mmnMVV2N-LAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","111","Not Applied"
"YYYY-MM-DD1T22:30:51Z","fe879883-c1f1-4b02-aa0f-d1f09ac56400","8fba4dd1-e967-4cb4-9a70-adcae32e317b","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","g5iH_vHBAkuqD9HwmsVkAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","95","Not Applied"
"YYYY-MM-DD1T22:30:46Z","4a43d198-ea5e-426f-a05b-9c8688230601","e50f2422-3070-4a5e-ab2a-a8d904a98f84","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","mNFDSl7qb0KgW5yGiCMGAQ","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","147","Not Applied"
"YYYY-MM-DD1T22:30:41Z","5429e942-f668-4640-9c80-11a7db0d9d00","dfd68c35-0c6e-4b86-8798-0b9775baa844","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","QukpVGj2QEacgBGn2w2dAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","118","Not Applied"
"YYYY-MM-DD1T22:00:50Z","9d8d9af6-1ce8-4a5c-becd-4c430ad68400","8e3ddf53-efcf-44c6-ab8d-9ea4633a71cd","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","9pqNnegcXEq-zUxDCtaEAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","161","Not Applied"
"YYYY-MM-DD1T22:00:44Z","929431b7-307d-4346-854f-8e3ef6818d00","a7e19fe2-9107-42de-810f-ec4f8a22ce7c","f588d1b0-fea0-465d-85db-6d4dbf5e8152","On-Premises Directory Synchronization Service Account","sync_ad-connector_df80f1391ab6@infotekexpress.onmicrosoft.com","member","none","none","ropc","tzGUkn0wRkOFT44-9oGNAA","none","Microsoft Azure Active Directory Connect","cb1056e2-e479-49de-ae31-7812af012ed8","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","ff2c1180-513c-41b6-9be2-525e6863989d","ff2c1180-513c-41b6-9be2-525e6863989d","","4.227.136.189","Washington, Virginia, US","Success","","Other.","Mobile Apps and Desktop clients","","Rich Client 4.36.0.0","Windows10","false","false","","","","","Single-factor authentication","Sync_AD-CONNECTOR_df80f1391ab6@InfoTekExpress.onmicrosoft.com","","8075","false","Azure AD","None","","90","Not Applied"
